traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
35,672,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,673,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,674,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,675,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,676,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,677,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,678,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,679,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,680,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,681,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,682,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,683,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,684,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,685,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,686,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,687,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,688,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,689,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,690,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,691,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,692,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,693,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,694,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,695,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,696,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,697,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,698,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,699,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,700,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,701,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,702,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,703,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,704,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,705,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,706,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,707,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,708,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,709,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,710,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,711,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,712,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,713,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,714,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,715,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,716,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,717,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,718,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,719,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,720,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,721,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,722,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,723,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,724,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,725,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,726,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,727,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,728,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,729,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,730,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,731,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,732,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,733,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,734,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,735,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,736,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,737,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
